Unnamed: 0,匯入時間,縣市,鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯
16737,20211201,台南市,中西區,房地(土地+建物)+車位,,13.14,都市：其他:商業區,,,1091026,土地1建物1車位1,二層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100727.0,151.36,3,2,2,有,有,10600000.0,76054.0,坡道平面,36.31,1850000.0,預售屋、或土地及建物分件登記案件；,RPUOMLMKRHGGFAD08DA,66.69,10.33,0.0,有
16738,20211201,台南市,中西區,房地(土地+建物)+車位,,28.07,都市：其他:住宅區,,,1100827,土地1建物1車位2,二十三層,二十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1060817.0,316.94,3,2,3,有,有,27280000.0,98179.0,坡道平面,67.6,2800000.0,,RPPSMLNKRHGGFAD08DA,161.91,14.14,0.0,有
16739,20211201,台南市,安平區,房地(土地+建物)+車位,,27.15,都市：其他:住宅區,,,1100817,土地1建物1車位1,十三層，十四層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1021225.0,212.4,2,3,2,有,有,12300000.0,57910.0,坡道平面,0.0,0.0,,RPUSMLNKRHGGFAD58DA,107.46,15.17,0.0,有
16740,20211201,台南市,中西區,房地(土地+建物)+車位,,8.92,都市：其他:商業區,,,1090831,土地1建物1車位1,三層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100727.0,102.8,2,2,2,有,有,6020000.0,69337.0,坡道機械,29.39,930000.0,預售屋、或土地及建物分件登記案件；,RPVNMLOKRHGGFAD28DA,43.57,5.64,0.0,有
16741,20211201,台南市,安平區,房地(土地+建物)+車位,,8.49,都市：其他:商業區,,,1080607,土地1建物1車位1,十三層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100503.0,96.32,2,2,1,有,有,5300000.0,55197.0,坡道機械,11.17,600000.0,預售屋、或土地及建物分件登記案件；,RPSNMLPKRHGGFAD08DA,46.82,9.36,0.0,有
16742,20211201,台南市,北區,房地(土地+建物),,5.23,都市：其他:商業區,,,1100908,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,791201.0,26.84,1,0,1,有,有,1450000.0,54024.0,,0.0,0.0,,RPOQMLPKRHGGFAD97DA,19.06,1.22,0.0,有
16743,20211201,台南市,北區,房地(土地+建物),,40.2,都市：其他:住宅區,,,1100810,土地1建物1車位0,全,四層,透天厝,住家用,ＲＣ造,941207.0,99.19,5,2,3,有,無,4700000.0,47384.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；陽台外推；其他增建；,RPVOMLRKRHGGFAD68DA,86.34,12.85,0.0,無
16744,20211201,台南市,安平區,房地(土地+建物),,7.92,都市：其他:商業區,,,1100817,土地1建物1車位0,十三層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100503.0,83.15,2,2,1,有,有,5380000.0,64702.0,,0.0,0.0,,RPWNMLMLRHGGFAD28DA,45.61,9.44,0.0,有
16745,20211201,台南市,安平區,房地(土地+建物),,7.92,都市：其他:商業區,,,1100828,土地1建物1車位0,六層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土構造,1100503.0,83.56,2,2,1,有,有,5450000.0,65223.0,,0.0,0.0,,RPXNMLMLRHGGFAD38DA,45.87,9.42,0.0,有
16746,20211201,台南市,北區,房地(土地+建物),,119.3,都市：其他:住宅區,,,1100410,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,1081113.0,306.83,6,2,6,有,無,36500000.0,118958.0,,0.0,0.0,,RPPOMLMLRHGGFAD67DA,255.29,51.54,0.0,有
16747,20211201,台南市,北區,房地(土地+建物)+車位,,37.72,都市：其他:住宅區,,,1090216,土地1建物1車位2,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100426.0,203.34,3,2,2,有,有,12300000.0,71132.0,坡道平面,68.38,2700000.0,預售屋、或土地及建物分件登記案件；,RPPNMLMLRHGGFAD57DA,83.3,9.03,0.0,有
16748,20211201,台南市,北區,房地(土地+建物)+車位,,38.0,都市：其他:住宅區,,,1090419,土地1建物1車位2,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1100426.0,204.16,3,2,2,有,有,12000000.0,67020.0,坡道平面,68.38,2900000.0,預售屋、或土地及建物分件登記案件；,RPQNMLMLRHGGFAD67DA,83.77,9.0,0.0,有
16749,20211201,台南市,北區,建物,,0.0,,,,1100906,土地0建物1車位1,九層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831015.0,100.13,1,1,1,有,有,2850000.0,28460.0,坡道平面,0.0,0.0,土地為向仁愛之家租賃使用,RPOQMLMLRHGGFAD77DA,54.21,0.0,0.0,有
16750,20211201,台南市,中西區,土地,,71.27,都市：其他:商業區,,,1100824,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15592214.0,218777.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；,RPQQMLMLRHGGFAD97DA,0.0,0.0,0.0,無
16751,20211201,台南市,北區,土地,,20.0,都市：其他:細部計畫道路用地,,,1100820,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1337680.0,66884.0,,0.0,0.0,包含公共設施保留地用地；,RPTOMLOKRHGGFAD18DA,0.0,0.0,0.0,無
16752,20211201,台南市,安南區,土地,,74.38,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,528110.0,7100.0,,0.0,0.0,協議價購；,RPQQMLSKPHGGFBD38DA,0.0,0.0,0.0,無
16753,20211201,台南市,安南區,土地,,6.91,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33008.0,4777.0,,0.0,0.0,協議價購；,RPPOMLSKPHGGFBD08DA,0.0,0.0,0.0,無
16754,20211201,台南市,安南區,土地,,22.23,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,300060.0,13498.0,,0.0,0.0,協議價購；,RPRRMLSKPHGGFBD58DA,0.0,0.0,0.0,無
16755,20211201,台南市,安南區,土地,,109.65,都市：其他:河川區,,,1100729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1421775.0,12966.0,,0.0,0.0,協議價購；,RPTRMLSKPHGGFBD78DA,0.0,0.0,0.0,無
16756,20211201,台南市,安南區,土地,,109.65,都市：其他:河川區,,,1100729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1421775.0,12966.0,,0.0,0.0,協議價購；,RPURMLSKPHGGFBD88DA,0.0,0.0,0.0,無
16757,20211201,台南市,安南區,土地,,149.15,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1029135.0,6900.0,,0.0,0.0,協議價購；,RPPSMLSKPHGGFBD48DA,0.0,0.0,0.0,無
16758,20211201,台南市,安南區,土地,,66.29,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,868399.0,13100.0,,0.0,0.0,協議價購；,RPQSMLSKPHGGFBD58DA,0.0,0.0,0.0,無
16759,20211201,台南市,安南區,土地,,66.29,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,868399.0,13100.0,,0.0,0.0,協議價購；,RPRSMLSKPHGGFBD68DA,0.0,0.0,0.0,無
16760,20211201,台南市,安南區,土地,,66.29,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,868399.0,13100.0,,0.0,0.0,協議價購；,RPSSMLSKPHGGFBD78DA,0.0,0.0,0.0,無
16761,20211201,台南市,安南區,土地,,57.9,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,399510.0,6900.0,,0.0,0.0,協議價購；,RPXTMLSKPHGGFBD76DA,0.0,0.0,0.0,無
16762,20211201,台南市,安南區,土地,,112.1,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1569400.0,14000.0,,0.0,0.0,協議價購；,RPTVMLSKPHGGFBD56DA,0.0,0.0,0.0,無
16763,20211201,台南市,安南區,土地,,33.82,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,233358.0,6900.0,,0.0,0.0,協議價購；,RPVVMLSKPHGGFBD76DA,0.0,0.0,0.0,無
16764,20211201,台南市,安南區,土地,,0.96,都市：其他:農業區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12288.0,0.0,,0.0,0.0,協議價購；,RPOWMLSKPHGGFBD78DA,0.0,0.0,0.0,無
16765,20211201,台南市,安南區,土地,,36.55,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,49054.0,1342.0,,0.0,0.0,協議價購；,RPPOMLLMPHGGFBD57DA,0.0,0.0,0.0,無
16766,20211201,台南市,安南區,土地,,72.36,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,513774.0,7100.0,,0.0,0.0,協議價購；,RPTOMLLMPHGGFBD97DA,0.0,0.0,0.0,無
16767,20211201,台南市,安南區,土地,,148.76,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1056220.0,7100.0,,0.0,0.0,協議價購；,RPVOMLLMPHGGFBD18DA,0.0,0.0,0.0,無
16768,20211201,台南市,安南區,土地,,33.52,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,429104.0,12801.0,,0.0,0.0,協議價購；,RPWQMLLMPHGGFBD48DA,0.0,0.0,0.0,無
16769,20211201,台南市,安南區,土地,,108.69,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,793437.0,7300.0,,0.0,0.0,協議價購；,RPWOMLPJQHGGFBD48DA,0.0,0.0,0.0,無
16770,20211201,台南市,安南區,土地,,6.36,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,45161.0,7101.0,,0.0,0.0,協議價購；,RPXOMLPJQHGGFBD58DA,0.0,0.0,0.0,無
16771,20211201,台南市,安南區,土地,,907.96,都市：其他:河川區,,,1100729,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12257460.0,13500.0,,0.0,0.0,協議價購；,RPOQMLLMPHGGFBD67DA,0.0,0.0,0.0,無
16772,20211201,台南市,安南區,土地,,108.69,都市：其他:河川區,,,1100729,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,793437.0,7300.0,,0.0,0.0,協議價購；,RPPQMLLMPHGGFBD77DA,0.0,0.0,0.0,無
16773,20211201,台南市,安南區,房地(土地+建物),,83.68,都市：其他:住宅區,,,1100821,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1000928.0,157.39,3,3,3,有,無,13500000.0,85774.0,,0.0,0.0,陽台外推；其他增建；,RPSNMLLLQHGGFBD77DA,145.49,11.9,0.0,無
16774,20211201,台南市,安南區,土地,,6.19,都市：其他:河川區,,,1100824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,79219.0,12798.0,,0.0,0.0,協議價購；,RPRRMLOLQHGGFBD38DA,0.0,0.0,0.0,無
16775,20211201,台南市,安南區,土地,,7.74,都市：其他:河川區,,,1100824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,99024.0,12794.0,,0.0,0.0,協議價購；,RPTRMLOLQHGGFBD58DA,0.0,0.0,0.0,無
16776,20211201,台南市,安南區,土地,,125.58,都市：其他:細部計畫道路用地,,,1100830,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2000000.0,15926.0,,0.0,0.0,包含公共設施保留地用地；,RPVOMLSJRHGGFBD78DA,0.0,0.0,0.0,無
16777,20211201,台南市,安南區,房地(土地+建物),,77.53,都市：其他:低密度住宅區,,,1090712,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100512.0,155.33,5,2,4,有,無,8200000.0,52791.0,,0.0,0.0,,RPTOMLMLRHGGFBD18DA,152.13,3.2,0.0,無
16778,20211201,台南市,安南區,房地(土地+建物),,87.67,都市：其他:低密度住宅區,,,1090322,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100521.0,205.24,5,2,4,有,無,13700000.0,66751.0,,0.0,0.0,未登記建物；預售屋、或土地及建物分件登記案件；,RPOPMLMLRHGGFBD77DA,171.95,33.29,0.0,無
16779,20211201,台南市,安南區,房地(土地+建物),,89.82,都市：其他:低密度住宅區,,,1090322,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100521.0,208.65,5,2,4,有,無,16300000.0,78121.0,,0.0,0.0,未登記建物；預售屋、或土地及建物分件登記案件；,RPPPMLMLRHGGFBD87DA,172.09,36.56,0.0,無
16780,20211201,台南市,安南區,房地(土地+建物),,99.65,都市：其他:住宅區,,,1100709,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100223.0,139.05,4,2,3,有,無,8120000.0,58396.0,,0.0,0.0,,RPVPMLMLRHGGFBD48DA,130.53,8.52,0.0,無
16781,20211201,台南市,安南區,房地(土地+建物)+車位,,16.63,都市：其他:住宅區,,,1100828,土地1建物1車位1,九層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100526.0,165.38,3,2,2,有,有,11600000.0,70141.0,坡道平面,23.35,0.0,,RPSOMLRKRHGGFBD48DA,76.38,14.18,0.0,有
16782,20211201,台南市,安南區,房地(土地+建物)+車位,,55.86,都市：其他:住宅區,,,1070405,土地1建物1車位2,十九層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100708.0,378.81,3,2,3,有,有,31758071.0,90541.0,坡道平面,52.9,2250000.0,預售屋、或土地及建物分件登記案件；,RPWOMLRKRHGGFBD88DA,194.29,18.01,0.0,有
16783,20211201,台南市,安南區,房地(土地+建物),,186.13,都市：其他:住宅區,,,1100630,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1100326.0,276.15,5,2,5,有,無,19000000.0,68803.0,,0.0,0.0,,RPTPMLRKRHGGFBD68DA,250.96,25.19,0.0,無
16784,20211201,台南市,安南區,土地,,3718.79,都市：其他:農業區,,,1100814,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,59000000.0,15865.0,,0.0,0.0,預售屋、或土地及建物分件登記案件；,RPOQMLRKRHGGFBD28DA,0.0,0.0,0.0,無
16785,20211201,台南市,安南區,房地(土地+建物),,78.43,都市：其他:住宅區,,,1091029,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100331.0,147.33,4,2,3,有,無,12580000.0,85387.0,,0.0,0.0,,RPSNMLMLRHGGFBD97DA,125.44,21.89,0.0,無
16786,20211201,台南市,安南區,房地(土地+建物),,77.65,都市：其他:住宅區,,,1100718,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1100331.0,145.57,4,2,3,有,無,13150000.0,90335.0,,0.0,0.0,,RPTNMLMLRHGGFBD08DA,123.94,21.63,0.0,無
16787,20211201,台南市,安南區,房地(土地+建物),,171.61,都市：其他:住宅區,,,1100710,土地2建物1車位0,全,四層,透天厝,住宅，停車空間,鋼筋混凝土造,1041102.0,329.95,4,2,5,有,有,23300000.0,70617.0,,0.0,0.0,房地總價含裝潢,RPPNMLMKRHGGFBD57DA,314.99,14.94,0.0,有
16788,20211201,台南市,安南區,房地(土地+建物),,133.7,都市：其他:住宅區,,,1100814,土地2建物1車位0,全,四層,透天厝,住宅，停車空間,鋼筋混凝土造,1041102.0,258.04,4,2,5,有,無,15450000.0,59874.0,,0.0,0.0,,RPPNMLNKRHGGFBD67DA,238.69,19.33,0.0,無
16789,20211201,台南市,安南區,房地(土地+建物),,65.19,都市：其他:住宅區,,,1100815,土地14建物1車位0,三層,四層,公寓(5樓含以下無電梯),集合住宅,鋼筋混凝土造,700907.0,101.35,3,2,2,有,無,2000000.0,19734.0,,0.0,0.0,,RPWNMLKKRHGGFBD08DA,79.94,9.82,0.0,無
16790,20211201,台南市,安南區,房地(土地+建物)+車位,,38.61,都市：其他:住宅區,,,1081205,土地1建物1車位3,十六層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100708.0,325.36,3,2,3,有,有,21848035.0,75395.0,坡道平面,79.35,3300000.0,預售屋、或土地及建物分件登記案件；,RPRNMLRKRHGGFBD28DA,135.69,24.59,0.0,有
16791,20211201,台南市,安南區,房地(土地+建物)+車位,,38.61,都市：其他:住宅區,,,1081206,土地1建物1車位2,十八層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1100708.0,298.91,3,2,3,有,有,16970303.0,61259.0,坡道平面,52.9,1900000.0,預售屋、或土地及建物分件登記案件；,RPUNMLRKRHGGFBD58DA,135.69,24.59,0.0,有
16792,20211201,台南市,東區,房地(土地+建物),,14.42,都市：其他:第五種住宅區,,,1100912,土地1建物2車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790821.0,73.35,1,2,1,有,有,2500000.0,34083.0,,0.0,0.0,,RPPNMLMKRHGGFCD67DA,43.4,7.75,0.0,有
16793,20211201,台南市,南區,房地(土地+建物),,33.75,都市：其他:住宅區,,,1100823,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670509.0,62.19,3,2,1,有,無,2800000.0,45023.0,,0.0,0.0,,RPPNMLOKRHGGFCD87DA,62.19,0.0,0.0,無
16794,20211201,台南市,東區,土地,,395.0,都市：其他:細部計畫道路用地,,,1100301,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,25620000.0,64861.0,,0.0,0.0,土地上建物會進行拆除,RPTNMLOKRHGGFCD28DA,0.0,0.0,0.0,無
16795,20211201,台南市,南區,房地(土地+建物)+車位,,17.07,都市：其他:住宅區,,,1100821,土地3建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850930.0,152.78,3,2,2,有,有,7860000.0,51447.0,升降機械,0.0,0.0,,RPROMLOKRHGGFCD18DA,93.91,14.5,0.0,有
16796,20211201,台南市,南區,房地(土地+建物)+車位,,15.57,都市：其他:商業區,,,1100904,土地2建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1091123.0,125.45,2,2,1,有,有,8200000.0,65365.0,坡道平面,33.74,0.0,,RPUOMLOKRHGGFCD48DA,54.12,8.11,0.0,有
16797,20211201,台南市,南區,土地,,227.5,都市：其他:住宅區,,,1100909,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3327870.0,14628.0,,0.0,0.0,包含公共設施保留地用地；,RPOOMLPKRHGGFCD97DA,0.0,0.0,0.0,無
16798,20211201,台南市,東區,房地(土地+建物),,1.99,都市：其他:第五種住宅區,,,1100908,土地2建物1車位0,三層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,800111.0,33.5,1,0,1,有,有,1000000.0,29851.0,,0.0,0.0,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLLKRHGGFCD57DA,23.28,2.79,0.0,有
16799,20211201,台南市,南區,車位,,0.0,,,,1100825,土地0建物1車位1,,,其他,,,,37.14,0,0,0,有,有,1400000.0,,坡道平面,37.14,1400000.0,僅車位交易；,RPTNMLNJRHGGFCD08DA,0.0,0.0,0.0,有
16800,20211201,台南市,南區,車位,,0.0,,,,1100826,土地0建物1車位1,,,其他,,,,37.14,0,0,0,有,有,1400000.0,,坡道平面,37.14,1400000.0,僅車位交易；,RPUNMLNJRHGGFCD18DA,0.0,0.0,0.0,有
16801,20211201,台南市,南區,車位,,0.0,,,,1100820,土地0建物1車位1,,,其他,,,,37.14,0,0,0,有,有,1350000.0,,坡道平面,37.14,1350000.0,僅車位交易；,RPVNMLNJRHGGFCD28DA,0.0,0.0,0.0,有
16802,20211201,台南市,東區,房地(土地+建物),,100.0,都市：其他:細部計畫道路用地,,,1100802,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,680807.0,109.22,4,2,2,有,無,8600000.0,78740.0,,0.0,0.0,其他增建；包含公共設施保留地用地；,RPVNMLQKRHGGFCD68DA,109.22,0.0,0.0,無
16803,20211201,台南市,新營區,土地,,509.61,都市：其他:住宅區,,,1100706,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,18000000.0,35321.0,,0.0,0.0,,RPPNMLOKPHGGFDD77DA,0.0,0.0,0.0,無
16804,20211201,台南市,新營區,土地,,56.03,都市：其他:住宅區,,,1100914,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,800000.0,14278.0,,0.0,0.0,,RPXNMLNKRHGGFDD68DA,0.0,0.0,0.0,無
16805,20211201,台南市,柳營區,土地,,1500.0,,特定農業區,農牧用地,1100830,土地1建物0車位0,,,其他,,,,0.0,4,3,2,有,無,2150000.0,1433.0,,0.0,0.0,未登記建物；,RPQOMLOKRHGGFDD18DA,0.0,0.0,0.0,無
16806,20211201,台南市,鹽水區,房地(土地+建物),,6779.5,,一般農業區,農牧用地,1100807,土地8建物2車位0,全,二層,透天厝,農業用,鋼造,830729.0,252.74,0,0,0,無,無,8739000.0,34577.0,,0.0,0.0,,RPROMLLMQHGGFDD08DA,252.74,0.0,0.0,無
16807,20211201,台南市,南區,房地(土地+建物),,64.28,都市：其他:細部計畫道路用地,,,1100827,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,621218.0,83.38,4,2,3,有,無,10000000.0,119933.0,,0.0,0.0,頂樓加蓋；其他增建；,RPWNMLRLRHGGFCD98DA,83.38,0.0,0.0,無
16808,20211201,台南市,東區,房地(土地+建物),,6.29,都市：其他:第五種住宅區,,,1100714,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,791226.0,41.02,1,1,1,有,有,1900000.0,46319.0,,0.0,0.0,,RPPOMLRKRHGGFCD28DA,23.51,9.15,0.0,有
16809,20211201,台南市,東區,房地(土地+建物),,9.01,都市：其他:第五種住宅區,,,1100912,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840331.0,29.01,1,0,1,有,有,2050000.0,70665.0,,0.0,0.0,其他增建；,RPQQMLRKRHGGFCD58DA,19.54,4.2,0.0,有
16810,20211201,台南市,南區,房地(土地+建物)+車位,,38.22,都市：其他:住宅區,,,1100904,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1031016.0,188.78,4,2,2,有,有,13500000.0,71512.0,坡道平面,31.21,0.0,,RPPNMLMLRHGGFCD77DA,99.11,5.8,0.0,有
16811,20211201,台南市,新營區,房地(土地+建物),,19.25,都市：其他:住宅區,,,1100823,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830204.0,111.04,3,1,2,有,有,3500000.0,31520.0,,0.0,0.0,,RPVNMLQKRHGGFDD78DA,76.93,9.19,0.0,有
16812,20211201,台南市,新營區,土地,,236.53,都市：其他:主要計畫道路用地,,,1100911,土地5建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2087800.0,8827.0,,0.0,0.0,包含公共設施保留地用地；,RPWNMLRKRHGGFDD98DA,0.0,0.0,0.0,無
