Unnamed: 0,匯入時間,統計時間,縣市,站點UID,業管機關代碼,站點名稱,lat,lng
87525,20211201,202110,台南市,TNN10406,8,大同、機場路口,22.96128,120.21708999999998
87526,20211201,202110,台南市,TNN10407,8,生產路口,22.96552,120.21649
87527,20211201,202110,台南市,TNN10408,8,亞伯大飯店,22.96824,120.21587
87528,20211201,202110,台南市,TNN10409,8,大林,22.97326,120.21473
87529,20211201,202110,台南市,TNN10410,8,忠孝新村,22.97532,120.21421
87530,20211201,202110,台南市,TNN10411,8,大林新城,22.97837,120.21345
87531,20211201,202110,台南市,TNN10412,8,南台南,22.98018,120.21268
87532,20211201,202110,台南市,TNN10413,8,竹溪寺(健康路),22.98121,120.21071
87533,20211201,202110,台南市,TNN10414,8,體育公園(臺南大學),22.98142,120.20582
87534,20211201,202110,台南市,TNN10415,8,臺南高商,22.98144,120.20311
87535,20211201,202110,台南市,TNN10416,8,家齊高中,22.98142,120.20113
87536,20211201,202110,台南市,TNN10417,8,台南站,22.98206,120.19775
87537,20211201,202110,台南市,TNN10418,8,西門路一段,22.98407000000001,120.19762
87538,20211201,202110,台南市,TNN10419,8,新光三越新天地,22.98695,120.19774
87539,20211201,202110,台南市,TNN10420,8,小西門(大億麗緻),22.98849,120.19763
87540,20211201,202110,台南市,TNN10421,8,西門、友愛街口,22.99113,120.19817
87541,20211201,202110,台南市,TNN10422,8,西門、民權路口,22.99497,120.19939
87542,20211201,202110,台南市,TNN10423,8,赤崁樓,22.99691,120.20227
87543,20211201,202110,台南市,TNN10425,8,南區健保局,22.99744,120.20677
87544,20211201,202110,台南市,TNN10426,8,臺南火車站(南站),22.99703,120.21113
87545,20211201,202110,台南市,TNN10427,8,臺南公園(北門路),23.00038,120.21292
87546,20211201,202110,台南市,TNN10428,8,小東路,23.00115,120.21568
87547,20211201,202110,台南市,TNN10430,8,成大醫院(勝利路),23.00277,120.21871000000002
87548,20211201,202110,台南市,TNN10431,8,勝利北路,23.00467,120.21892
87549,20211201,202110,台南市,TNN10432,8,中樓,23.00709,120.21961
87550,20211201,202110,台南市,TNN10433,8,富台新村,23.00791,120.22141
87551,20211201,202110,台南市,TNN10434,8,開元,23.00918,120.22348
87552,20211201,202110,台南市,TNN10435,8,崑山中學,23.01162,120.22681
87553,20211201,202110,台南市,TNN10436,8,南工宿舍,23.01291,120.22921
87554,20211201,202110,台南市,TNN10437,8,臺南高工,23.01421,120.23041
87555,20211201,202110,台南市,TNN10438,8,大橋,23.01849,120.22678
87556,20211201,202110,台南市,TNN10439,8,奇美醫院,23.02155,120.22156
87557,20211201,202110,台南市,TNN10440,8,台電配電中心,23.02479,120.21941
87558,20211201,202110,台南市,TNN10441,8,中正南路,23.02603,120.22097
87559,20211201,202110,台南市,TNN10442,8,尚頂里,23.02772,120.22271
87560,20211201,202110,台南市,TNN10443,8,南大崎,23.02966,120.22491
87561,20211201,202110,台南市,TNN10444,8,大崎(家樂福中正店),23.03291,120.22826
87562,20211201,202110,台南市,TNN10445,8,愛買量販,23.03501,120.23016
87563,20211201,202110,台南市,TNN10446,8,洲仔尾,23.03601,120.23126
87564,20211201,202110,台南市,TNN10447,8,南鹽行,23.03828,120.23378999999998
87565,20211201,202110,台南市,TNN10448,8,慈幼工商,22.98904,120.23925
87566,20211201,202110,台南市,TNN10449,8,後甲,22.98863,120.23613
87567,20211201,202110,台南市,TNN10450,8,南紡購物中心(裕農路),22.98834,120.23248
87568,20211201,202110,台南市,TNN10451,8,聖大市場,22.98715,120.22984
87569,20211201,202110,台南市,TNN10452,8,妙善寺,22.98622,120.22781
87570,20211201,202110,台南市,TNN10453,8,裕農路,22.98546,120.22582
87571,20211201,202110,台南市,TNN10454,8,衛生局,22.98514,120.22325
87572,20211201,202110,台南市,TNN10455,8,東門國宅,22.98677,120.22296
87573,20211201,202110,台南市,TNN10456,8,崇誨新村,22.98957,120.22408
87574,20211201,202110,台南市,TNN10457,8,東寧社區,22.99176,120.22241
87575,20211201,202110,台南市,TNN10458,8,成功新村,22.99224,120.21975
87576,20211201,202110,台南市,TNN10459,8,臺南一中,22.99255,120.21802
87577,20211201,202110,台南市,TNN10460,8,成大會館,22.99576,120.21822
87578,20211201,202110,台南市,TNN10461,8,勝利路,22.99899,120.21851
87579,20211201,202110,台南市,TNN10462,8,成功大學,23.00106,120.21803
87580,20211201,202110,台南市,TNN10463,8,小東路,23.00128,120.21595
87581,20211201,202110,台南市,TNN10464,8,臺南公園(北門路),23.00113,120.21293
87582,20211201,202110,台南市,TNN10465,8,臺南火車站(北站),22.99768,120.21146
87583,20211201,202110,台南市,TNN10466,8,台南醫院,22.99538,120.20931000000002
87584,20211201,202110,台南市,TNN10467,8,中山、民權路口,22.99398,120.20709
87585,20211201,202110,台南市,TNN10468,8,開山路,22.99095,120.20621
87586,20211201,202110,台南市,TNN10469,8,延平郡王祠(府前路),22.98903,120.20608
87587,20211201,202110,台南市,TNN10470,8,臺南市美術館2館,22.98971,120.20163
87588,20211201,202110,台南市,TNN10471,8,府前路,22.99024,120.19944
87589,20211201,202110,台南市,TNN10472,8,康樂街口,22.99134,120.19387
87590,20211201,202110,台南市,TNN10473,8,南華街口,22.99169,120.19222
87591,20211201,202110,台南市,TNN10474,8,生活美學館,22.99251,120.18787
87592,20211201,202110,台南市,TNN10475,8,永華市政中心(府前路),22.99316,120.18453
87593,20211201,202110,台南市,TNN10476,8,家樂福,22.98886,120.18761
87594,20211201,202110,台南市,TNN10477,8,文南路口,22.98862,120.18962
87595,20211201,202110,台南市,TNN10478,8,水萍塭公園(金華路),22.98685,120.19196
87596,20211201,202110,台南市,TNN10479,8,文南、廣州里,22.98407000000001,120.19166
87597,20211201,202110,台南市,TNN10480,8,金華派出所,22.98088,120.19157
87598,20211201,202110,台南市,TNN10481,8,國宅北,22.97823,120.19118
87599,20211201,202110,台南市,TNN10482,8,新興路口,22.97553,120.19099
87600,20211201,202110,台南市,TNN10483,8,鹽埕國宅,22.97521,120.18999
87601,20211201,202110,台南市,TNN10484,8,明和公園,22.97466,120.18635
87602,20211201,202110,台南市,TNN10485,8,新建北站,22.97341,120.18531000000002
87603,20211201,202110,台南市,TNN10486,8,新建路,22.97093,120.18527
87604,20211201,202110,台南市,TNN10487,8,新建南站,22.96795,120.18526
87605,20211201,202110,台南市,TNN10488,8,開南里,22.96635,120.18529
87606,20211201,202110,台南市,TNN10489,8,永華國小,22.96424,120.18531000000002
87607,20211201,202110,台南市,TNN10490,8,新興國宅,22.96174,120.18736
87608,20211201,202110,台南市,TNN10491,8,中華南路二段,22.96177,120.18564
87609,20211201,202110,台南市,TNN10492,8,清水路,22.96011,120.17872
87610,20211201,202110,台南市,TNN10493,8,四鯤鯓,22.95924,120.17161000000002
87611,20211201,202110,台南市,TNN10495,8,鯤鯓社區,22.96024,120.17019
87612,20211201,202110,台南市,TNN10496,8,四鯤鯓,22.95907,120.17177
87613,20211201,202110,台南市,TNN10497,8,清水路,22.95968,120.17834
87614,20211201,202110,台南市,TNN10498,8,中華南路二段,22.96171,120.18563
87615,20211201,202110,台南市,TNN10499,8,永華國小,22.96425,120.18531000000002
87616,20211201,202110,台南市,TNN10500,8,開南里,22.96639,120.18538999999998
87617,20211201,202110,台南市,TNN10501,8,新建南站,22.96826,120.18541
87618,20211201,202110,台南市,TNN10502,8,新建路,22.97077,120.18541
87619,20211201,202110,台南市,TNN10503,8,新建北站,22.97328,120.18538999999998
87620,20211201,202110,台南市,TNN10504,8,明和公園,22.97456,120.18665
87621,20211201,202110,台南市,TNN10505,8,鹽埕國宅,22.97501,120.18975
87622,20211201,202110,台南市,TNN10506,8,新興路口,22.97606,120.19118
87623,20211201,202110,台南市,TNN10507,8,國宅北,22.97801,120.19135
87624,20211201,202110,台南市,TNN10508,8,金華派出所,22.98121,120.19156
87625,20211201,202110,台南市,TNN10509,8,文南、廣州里,22.98317,120.19161
87626,20211201,202110,台南市,TNN10510,8,水萍塭公園(金華路),22.98751,120.19204
87627,20211201,202110,台南市,TNN10511,8,文南路口,22.98864,120.18975
87628,20211201,202110,台南市,TNN10512,8,家樂福,22.98899,120.18763
87629,20211201,202110,台南市,TNN10513,8,永華市政中心(府前路),22.99308,120.18443
87630,20211201,202110,台南市,TNN10514,8,生活美學館,22.99241,120.18763
87631,20211201,202110,台南市,TNN10515,8,南華街口,22.99162,120.19221
87632,20211201,202110,台南市,TNN10516,8,康樂街口,22.99125,120.19381
87633,20211201,202110,台南市,TNN10517,8,府前路,22.99018,120.19873
87634,20211201,202110,台南市,TNN10518,8,臺南市美術館2館,22.98971,120.20112
87635,20211201,202110,台南市,TNN10519,8,延平郡王祠(府前路),22.98891,120.20698
87636,20211201,202110,台南市,TNN10520,8,開山路,22.99057,120.20657
87637,20211201,202110,台南市,TNN10522,8,中山、民權路口,22.99375,120.20709
87638,20211201,202110,台南市,TNN10523,8,台南醫院,22.99528,120.20937
87639,20211201,202110,台南市,TNN10524,8,臺南火車站(南站),22.99721,120.21124
87640,20211201,202110,台南市,TNN10525,8,臺南公園(北門路),23.00038,120.21292
87641,20211201,202110,台南市,TNN10526,8,小東路,23.00115,120.21568
87642,20211201,202110,台南市,TNN10527,8,成功大學,23.00094,120.21791
87643,20211201,202110,台南市,TNN10528,8,勝利路,22.99853,120.21818
87644,20211201,202110,台南市,TNN10529,8,成大會館,22.99564,120.21801
87645,20211201,202110,台南市,TNN10530,8,臺南一中,22.99265,120.21786000000002
87646,20211201,202110,台南市,TNN10531,8,成功新村,22.99201,120.22026
87647,20211201,202110,台南市,TNN10532,8,東寧社區,22.99163,120.22248
87648,20211201,202110,台南市,TNN10533,8,崇誨新村,22.99061,120.22411
87649,20211201,202110,台南市,TNN10534,8,東門國宅,22.98618,120.22254
87650,20211201,202110,台南市,TNN10535,8,衛生局,22.98518,120.22316
87651,20211201,202110,台南市,TNN10536,8,裕農路,22.98545,120.22617
87652,20211201,202110,台南市,TNN10537,8,妙善寺,22.98637,120.22821
87653,20211201,202110,台南市,TNN10538,8,聖大市場,22.98688,120.22948
87654,20211201,202110,台南市,TNN10539,8,南紡購物中心(裕農路),22.98781,120.23171
87655,20211201,202110,台南市,TNN10540,8,後甲,22.98853,120.23602
87656,20211201,202110,台南市,TNN10541,8,台南醫院,22.99538,120.20931000000002
87657,20211201,202110,台南市,TNN10542,8,中山、民權路口,22.99398,120.20709
87658,20211201,202110,台南市,TNN10543,8,林百貨(中正路),22.99205,120.20221
87659,20211201,202110,台南市,TNN10544,8,中正、西門路口,22.99261,120.19981
87660,20211201,202110,台南市,TNN10545,8,西門、民權路口,22.99497,120.19939
87661,20211201,202110,台南市,TNN10546,8,西門路三段口,22.99912,120.20101
87662,20211201,202110,台南市,TNN10547,8,立人國小,23.00153,120.20265
87663,20211201,202110,台南市,TNN10548,8,民德路口,23.00322,120.20411
87664,20211201,202110,台南市,TNN10549,8,民德國中,23.00501,120.20542
87665,20211201,202110,台南市,TNN10550,8,西門路四段,23.00952,120.20794
87666,20211201,202110,台南市,TNN10551,8,六甲里西,23.01208,120.20898
87667,20211201,202110,台南市,TNN10552,8,國際城,23.01403,120.20956
87668,20211201,202110,台南市,TNN10553,8,鄭子寮,23.01701,120.20971000000002
87669,20211201,202110,台南市,TNN10554,8,福安宮,23.02007,120.20633
87670,20211201,202110,台南市,TNN10555,8,聖安街口,23.02698,120.20517
87671,20211201,202110,台南市,TNN10556,8,安通路口,23.03042,120.20471
87672,20211201,202110,台南市,TNN10557,8,安中路口,23.03783,120.20271
87673,20211201,202110,台南市,TNN10558,8,安中路一段,23.03973,120.20142
87674,20211201,202110,台南市,TNN10559,8,草湖寮,23.04162,120.19821
87675,20211201,202110,台南市,TNN10560,8,和順國宅,23.04212,120.19728
87676,20211201,202110,台南市,TNN10561,8,埤圳邊,23.04449,120.19313
87677,20211201,202110,台南市,TNN10562,8,安中、安吉路口,23.04608,120.18928
87678,20211201,202110,台南市,TNN10563,8,安南區公所,23.04708,120.18458
87679,20211201,202110,台南市,TNN10564,8,安中路三段,23.04728,120.18359
87680,20211201,202110,台南市,TNN10565,8,稅務局安南分局,23.04782,120.18111
87681,20211201,202110,台南市,TNN10566,8,安南國中,23.04871,120.17722
87682,20211201,202110,台南市,TNN10567,8,海東國小,23.04888,120.17569
87683,20211201,202110,台南市,TNN10568,8,安南衛生所,23.05005,120.17594
87684,20211201,202110,台南市,TNN10569,8,仁安路,23.05138,120.17865
87685,20211201,202110,台南市,TNN10570,8,海佃路四段,23.05418,120.17784
87686,20211201,202110,台南市,TNN10571,8,佃東里,23.06548,120.17632
87687,20211201,202110,台南市,TNN10572,8,十二佃,23.06257,120.17628
87688,20211201,202110,台南市,TNN10573,8,十二佃神榕前,23.06691,120.17591000000002
87689,20211201,202110,台南市,TNN10574,8,南天宮,23.066370000000006,120.17523
87690,20211201,202110,台南市,TNN10575,8,十二佃橋,23.06502,120.17237
87691,20211201,202110,台南市,TNN10576,8,公學路四段,23.06616,120.16958
87692,20211201,202110,台南市,TNN10577,8,新吉庄,23.06812,120.16817
87693,20211201,202110,台南市,TNN10578,8,育英街北,23.06465,120.16031
87694,20211201,202110,台南市,TNN10579,8,育英街,23.06207,120.15745
87695,20211201,202110,台南市,TNN10581,8,康寧大學,23.05925,120.15385
87696,20211201,202110,台南市,TNN10582,8,康寧大學,23.05928,120.15398
87697,20211201,202110,台南市,TNN10584,8,育英街,23.06203,120.15752
87698,20211201,202110,台南市,TNN10585,8,育英街北,23.06442,120.16031
87699,20211201,202110,台南市,TNN10586,8,新吉庄,23.06821,120.16792
87700,20211201,202110,台南市,TNN10587,8,公學路四段,23.06617,120.16952
87701,20211201,202110,台南市,TNN10588,8,十二佃橋,23.06482,120.17245
87702,20211201,202110,台南市,TNN10589,8,南天宮,23.06621,120.17537
87703,20211201,202110,台南市,TNN10590,8,十二佃神榕前,23.06698,120.17624
87704,20211201,202110,台南市,TNN10591,8,十二佃,23.062520000000006,120.17612
87705,20211201,202110,台南市,TNN10592,8,佃東里,23.06548,120.17632
87706,20211201,202110,台南市,TNN10593,8,海佃路四段,23.05418,120.17782
87707,20211201,202110,台南市,TNN10594,8,仁安路,23.05137,120.17862
87708,20211201,202110,台南市,TNN10595,8,安南衛生所,23.04978,120.17551
87709,20211201,202110,台南市,TNN10596,8,海東國小,23.04889,120.17531
87710,20211201,202110,台南市,TNN10597,8,安南國中,23.04815,120.17842
87711,20211201,202110,台南市,TNN10598,8,稅務局安南分局,23.04767,120.18087
87712,20211201,202110,台南市,TNN10599,8,安中路三段,23.04731,120.18269
87713,20211201,202110,台南市,TNN10600,8,安南區公所,23.04675,120.18545
87714,20211201,202110,台南市,TNN10601,8,安中、安吉路口,23.04593,120.18947
87715,20211201,202110,台南市,TNN10602,8,埤圳邊,23.04456,120.19291
87716,20211201,202110,台南市,TNN10603,8,和順國宅,23.04267,120.19613
87717,20211201,202110,台南市,TNN10604,8,草湖寮,23.04162,120.19801
87718,20211201,202110,台南市,TNN10605,8,安中路一段,23.03946,120.20158
87719,20211201,202110,台南市,TNN10606,8,安中路口,23.03758,120.20258
87720,20211201,202110,台南市,TNN10607,8,安通路口,23.03155,120.20428
87721,20211201,202110,台南市,TNN10608,8,聖安街口,23.02698,120.20493
87722,20211201,202110,台南市,TNN10609,8,福安宮,23.02003,120.20611
87723,20211201,202110,台南市,TNN10610,8,鄭子寮,23.01647,120.21028
87724,20211201,202110,台南市,TNN10611,8,國際城,23.01501,120.20988
87725,20211201,202110,台南市,TNN10612,8,六甲里西,23.01255,120.20901
87726,20211201,202110,台南市,TNN10613,8,西門路四段,23.00957,120.20781
87727,20211201,202110,台南市,TNN10614,8,民德國中,23.00495,120.20504
87728,20211201,202110,台南市,TNN10615,8,民德路口,23.00322,120.20377
87729,20211201,202110,台南市,TNN10616,8,立人國小,23.00095,120.20203
87730,20211201,202110,台南市,TNN10617,8,西門路三段口,22.99902,120.20082
87731,20211201,202110,台南市,TNN10618,8,西門、民權路口,22.99583,120.19951
87732,20211201,202110,台南市,TNN10619,8,中正、西門路口,22.99247,120.19959
87733,20211201,202110,台南市,TNN10620,8,林百貨(中正路),22.99202,120.20172
87734,20211201,202110,台南市,TNN10621,8,中山、民權路口,22.99375,120.20709
87735,20211201,202110,台南市,TNN10622,8,台南醫院,22.99528,120.20937
87736,20211201,202110,台南市,TNN10623,8,公園南路,23.00074,120.21017
87737,20211201,202110,台南市,TNN10624,8,臺南轉運站,23.00187,120.20928
87738,20211201,202110,台南市,TNN10625,8,寮內,23.00642,120.21023
87739,20211201,202110,台南市,TNN10626,8,延平國中,23.01028,120.21077
87740,20211201,202110,台南市,TNN10627,8,延平市場(公園路),23.01379,120.21241
87741,20211201,202110,台南市,TNN10628,8,正風里,23.015220000000006,120.21358
87742,20211201,202110,台南市,TNN10629,8,正覺里,23.01784,120.21569
87743,20211201,202110,台南市,TNN10630,8,六甲頂,23.01999,120.21621
87744,20211201,202110,台南市,TNN10631,8,溪頂寮橋,23.02674,120.21515
87745,20211201,202110,台南市,TNN10632,8,南安順,23.02831,120.21454
87746,20211201,202110,台南市,TNN10633,8,安順派出所,23.03047,120.21318
